,DB_Object_ID,Qualifier_Idx,GO_ID,GO_Idx
8776,Q5T7B8,"[0, 0, 0, 0, 0]","['GO:0003777', 'GO:0005515', 'GO:0005524', 'GO:0008017', 'GO:0042802']","[3992, 1403, 2220, 2451, 675]"
8777,Q5T7M4,[0],['GO:0005179'],[1462]
8778,Q5T7M9,[0],['GO:0005515'],[1403]
8779,Q5T7N2,"[0, 0]","['GO:0005515', 'GO:0003727']","[1403, 3056]"
8780,Q5T7N3,[0],['GO:0005515'],[1403]
8781,Q5T7P2,[0],['GO:0005515'],[1403]
8782,Q5T7P3,"[0, 0]","['GO:0005515', 'GO:0042802']","[1403, 675]"
8783,Q5T7P8,"[2, 0, 0, 0, 0, 0, 0]","['GO:0005544', 'GO:0005515', 'GO:0019905', 'GO:0030276', 'GO:0042803', 'GO:0061891', 'GO:0000149']","[31, 1403, 2517, 3528, 127, 653, 2321]"
8784,Q5T7V8,[0],['GO:0005515'],[1403]
8785,Q5T7W0,"[0, 0, 0, 0, 0, 0]","['GO:0001221', 'GO:0003677', 'GO:0003700', 'GO:0005515', 'GO:0042802', 'GO:0046872']","[92, 3938, 1439, 1403, 675, 2153]"
8786,Q5T7W7,"[0, 0]","['GO:0003674', 'GO:0005515']","[4083, 1403]"
8787,Q5T848,"[0, 0, 0]","['GO:0004888', 'GO:0008047', 'GO:0160079']","[4596, 4076, 4023]"
8788,Q5T871,[0],['GO:0005515'],[1403]
8789,Q5T890,"[0, 0, 0, 0, 0, 0, 0]","['GO:0003677', 'GO:0004386', 'GO:0005515', 'GO:0005524', 'GO:0016787', 'GO:0019901', 'GO:0140658']","[3938, 1477, 1403, 2220, 1692, 1899, 1790]"
8790,Q5T8A7,"[0, 0]","['GO:0004864', 'GO:0005515']","[3894, 1403]"
8791,Q5T8D3,"[0, 0, 0]","['GO:0003674', 'GO:0005515', 'GO:0000062']","[4083, 1403, 2966]"
8792,Q5T8I9,"[0, 0, 0, 0, 0, 0]","['GO:0003723', 'GO:0005515', 'GO:0008171', 'GO:0008173', 'GO:0046872', 'GO:0090486']","[3583, 1403, 1286, 454, 2153, 1841]"
8793,Q5T8P6,"[0, 0, 0]","['GO:0003723', 'GO:0005515', 'GO:0046872']","[3583, 1403, 2153]"
8794,Q5T9A4,"[0, 0]","['GO:0005524', 'GO:0016887']","[2220, 3827]"
8795,Q5T9C2,[0],['GO:0005515'],[1403]
8796,Q5T9C9,"[0, 0]","['GO:0005524', 'GO:0016308']","[2220, 86]"
8797,Q5T9G4,[0],['GO:0005515'],[1403]
8798,Q5T9L3,"[0, 0, 0]","['GO:0005515', 'GO:0017147', 'GO:0042802']","[1403, 2662, 675]"
8799,Q5TA31,"[0, 0, 0]","['GO:0004842', 'GO:0005515', 'GO:0046872']","[1054, 1403, 2153]"
8800,Q5TA45,"[1, 0]","['GO:0005515', 'GO:0004521']","[1403, 553]"
8801,Q5TA50,"[0, 0, 0]","['GO:0005543', 'GO:1902387', 'GO:1902388']","[2803, 4041, 2711]"
8802,Q5TA76,[0],['GO:0005515'],[1403]
8803,Q5TA77,[0],['GO:0005515'],[1403]
8804,Q5TA78,"[0, 0]","['GO:0005515', 'GO:0042802']","[1403, 675]"
8805,Q5TA79,[0],['GO:0005515'],[1403]
8806,Q5TA81,"[0, 0]","['GO:0005515', 'GO:0042802']","[1403, 675]"
8807,Q5TA82,[0],['GO:0005515'],[1403]
8808,Q5TA89,"[0, 0, 0, 0, 0, 0]","['GO:0000981', 'GO:0001227', 'GO:0003682', 'GO:0046983', 'GO:1990837', 'GO:0000978']","[483, 864, 4368, 2349, 2269, 3124]"
8809,Q5TAB7,[0],['GO:0005515'],[1403]
8810,Q5TAH2,"[0, 0]","['GO:0015385', 'GO:0015386']","[3774, 230]"
8811,Q5TAP6,[0],['GO:0005515'],[1403]
8812,Q5TAQ9,[0],['GO:0005515'],[1403]
8813,Q5TAT6,"[0, 0, 0]","['GO:0005515', 'GO:0008201', 'GO:0030020']","[1403, 3270, 619]"
8814,Q5TAX3,"[0, 0, 0, 0, 0]","['GO:0003723', 'GO:0005515', 'GO:0008270', 'GO:0035198', 'GO:0050265']","[3583, 1403, 4136, 286, 3400]"
8815,Q5TB30,"[0, 0]","['GO:0005096', 'GO:0005515']","[1536, 1403]"
8816,Q5TB80,[0],['GO:0005515'],[1403]
8817,Q5TBA9,[0],['GO:0004857'],[1914]
8818,Q5TBB1,[0],['GO:0005515'],[1403]
8819,Q5TBC7,[0],['GO:0005515'],[1403]
8820,Q5TBE3,[0],['GO:0005515'],[1403]
8821,Q5TC12,"[0, 0]","['GO:0005515', 'GO:0140777']","[1403, 630]"
8822,Q5TC63,[0],['GO:0005096'],[1536]
8823,Q5TC79,"[0, 0, 0, 0, 0]","['GO:0000981', 'GO:0046872', 'GO:1990837', 'GO:0001227', 'GO:0000978']","[483, 2153, 2269, 864, 3124]"
8824,Q5TC82,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['GO:0003723', 'GO:0003725', 'GO:0003730', 'GO:0004842', 'GO:0005515', 'GO:0008270', 'GO:0035198', 'GO:0035613', 'GO:0061630', 'GO:1905762', 'GO:0003729']","[3583, 612, 3640, 1054, 1403, 4136, 286, 694, 2379, 2286, 3466]"
8825,Q5TC84,[0],['GO:0140625'],[1793]
8826,Q5TCH4,"[2, 0, 0, 0, 0, 0, 0, 0]","['GO:0052869', 'GO:0005506', 'GO:0020037', 'GO:0102033', 'GO:0103002', 'GO:0140981', 'GO:0008391', 'GO:0018685']","[1235, 2271, 305, 2263, 1471, 1096, 1318, 3509]"
8827,Q5TCM9,"[0, 0]","['GO:0005515', 'GO:0042802']","[1403, 675]"
8828,Q5TCQ9,"[0, 0, 0]","['GO:0004385', 'GO:0005515', 'GO:0005524']","[1893, 1403, 2220]"
8829,Q5TCS8,"[0, 0, 0, 0, 0, 0, 0, 0]","['GO:0004550', 'GO:0005524', 'GO:0016887', 'GO:0036430', 'GO:0036431', 'GO:0047506', 'GO:0050145', 'GO:0004017']","[1710, 2220, 3827, 2652, 3548, 3716, 789, 1482]"
8830,Q5TCX8,"[0, 0, 0, 0, 0, 0]","['GO:0004706', 'GO:0005515', 'GO:0005524', 'GO:0042803', 'GO:0106310', 'GO:0004672']","[1003, 1403, 2220, 127, 3521, 740]"
8831,Q5TCY1,"[0, 0, 0, 0, 0, 0, 0]","['GO:0004674', 'GO:0004713', 'GO:0005524', 'GO:0044024', 'GO:0048156', 'GO:0050321', 'GO:0106310']","[533, 3698, 2220, 4382, 4229, 1148, 3521]"
8832,Q5TCZ1,"[0, 0, 0, 0, 0, 0, 0, 0]","['GO:0002020', 'GO:0005515', 'GO:0005546', 'GO:0010314', 'GO:0032266', 'GO:0043325', 'GO:0070273', 'GO:0016176']","[802, 1403, 3137, 1060, 2632, 1224, 4291, 3119]"
8833,Q5TD94,[0],['GO:0003674'],[4083]
8834,Q5TD97,"[0, 0, 0]","['GO:0005515', 'GO:0046872', 'GO:0003713']","[1403, 2153, 1690]"
8835,Q5TDH0,"[0, 0, 0, 0]","['GO:0004190', 'GO:0005515', 'GO:0042802', 'GO:0043130']","[902, 1403, 675, 1361]"
8836,Q5TDP6,[2],['GO:0004356'],[2715]
8837,Q5TEA3,[0],['GO:0005515'],[1403]
8838,Q5TEC3,"[0, 0, 0, 0, 0]","['GO:0003674', 'GO:0005515', 'GO:0046872', 'GO:0000981', 'GO:0000978']","[4083, 1403, 2153, 483, 3124]"
8839,Q5TEC6,"[0, 0, 0]","['GO:0003677', 'GO:0030527', 'GO:0046982']","[3938, 4160, 1077]"
8840,Q5TEJ8,[0],['GO:0005515'],[1403]
8841,Q5TEU4,"[0, 0, 0, 0]","['GO:0003674', 'GO:0005515', 'GO:0008757', 'GO:0016491']","[4083, 1403, 3753, 1002]"
8842,Q5TEZ5,[0],['GO:0003674'],[4083]
8843,Q5TF39,"[0, 0, 0]","['GO:0005515', 'GO:0015293', 'GO:0055056']","[1403, 4063, 3655]"
8844,Q5TFE4,"[0, 0, 0]","['GO:0005515', 'GO:0046872', 'GO:0008253']","[1403, 2153, 3282]"
8845,Q5TFG8,"[0, 0]","['GO:0005515', 'GO:0046872']","[1403, 2153]"
8846,Q5TG30,[0],['GO:0005096'],[1536]
8847,Q5TGL8,[0],['GO:0035091'],[2901]
8848,Q5TGS1,"[0, 0, 0]","['GO:0000981', 'GO:0046983', 'GO:0000978']","[483, 2349, 3124]"
8849,Q5TGU0,"[0, 0, 0]","['GO:0005515', 'GO:0015485', 'GO:0140485']","[1403, 4285, 1712]"
8850,Q5TGY1,[0],['GO:0005515'],[1403]
8851,Q5TGY3,"[0, 0, 0]","['GO:0003700', 'GO:0005515', 'GO:0140585']","[1439, 1403, 937]"
8852,Q5TGZ0,"[0, 0]","['GO:0003674', 'GO:0005515']","[4083, 1403]"
8853,Q5TH69,[0],['GO:0005085'],[4028]
8854,Q5TH74,[0],['GO:0003674'],[4083]
8855,Q5THR3,"[0, 0]","['GO:0005509', 'GO:0005515']","[3969, 1403]"
8856,Q5TID7,[0],['GO:0008017'],[2451]
8857,Q5TKA1,"[0, 0]","['GO:0005515', 'GO:0003677']","[1403, 3938]"
8858,Q5TYM5,[0],['GO:0005515'],[1403]
8859,Q5TYW1,"[0, 0, 0, 0]","['GO:0000976', 'GO:0046872', 'GO:0001228', 'GO:0000978']","[1818, 2153, 722, 3124]"
8860,Q5TYX0,[0],['GO:1990756'],[2249]
8861,Q5TZ20,"[0, 0, 0]","['GO:0004930', 'GO:0005515', 'GO:0004984']","[2695, 1403, 2935]"
8862,Q5TZA2,"[0, 0, 0, 0, 0]","['GO:0003779', 'GO:0005198', 'GO:0005200', 'GO:0005515', 'GO:0019894']","[1069, 1688, 753, 1403, 534]"
8863,Q5TZF3,"[0, 0]","['GO:0003674', 'GO:0005515']","[4083, 1403]"
8864,Q5U4N7,[0],['GO:0005515'],[1403]
8865,Q5U4P2,[0],['GO:0051213'],[1931]
8866,Q5U5Q3,"[0, 0, 0, 0]","['GO:0003723', 'GO:0005515', 'GO:0046872', 'GO:0061630']","[3583, 1403, 2153, 2379]"
8867,Q5U5R9,[0],['GO:0061630'],[2379]
8868,Q5U5X0,"[0, 0]","['GO:0005515', 'GO:0044183']","[1403, 1739]"
8869,Q5U5Z8,"[0, 0, 0, 0]","['GO:0004181', 'GO:0005515', 'GO:0008270', 'GO:0015631']","[2856, 1403, 4136, 3277]"
8870,Q5U623,[0],['GO:0003712'],[3241]
8871,Q5U649,[0],['GO:0005515'],[1403]
8872,Q5U651,"[0, 0, 0]","['GO:0005515', 'GO:0042803', 'GO:0051020']","[1403, 127, 4151]"
8873,Q5UAW9,[0],['GO:0004930'],[2695]
8874,Q5UCC4,[1],['GO:0032977'],[734]
8875,Q5UE93,"[1, 0, 0]","['GO:0046934', 'GO:0005515', 'GO:0046935']","[4328, 1403, 2806]"
8876,Q5UIP0,[0],['GO:0005515'],[1403]
8877,Q5VIR6,[0],['GO:0005515'],[1403]
8878,Q5VIY5,"[0, 0, 0]","['GO:0046872', 'GO:0000981', 'GO:0000978']","[2153, 483, 3124]"
8879,Q5VSG8,[0],['GO:0004559'],[4341]
8880,Q5VSL9,"[0, 0, 0, 0, 0]","['GO:0003674', 'GO:0005515', 'GO:0019901', 'GO:0030674', 'GO:0031267']","[4083, 1403, 1899, 1420, 2950]"
8881,Q5VSP4,[0],['GO:0036094'],[2786]
8882,Q5VST6,[0],['GO:0008474'],[218]
8883,Q5VST9,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['GO:0005085', 'GO:0005515', 'GO:0005516', 'GO:0005524', 'GO:0005546', 'GO:0005547', 'GO:0008307', 'GO:0010314', 'GO:0030506', 'GO:0031432', 'GO:0032266', 'GO:0043325', 'GO:0044024', 'GO:0046872', 'GO:0070273', 'GO:0106310']","[4028, 1403, 1768, 2220, 3137, 1837, 4219, 1060, 2210, 2157, 2632, 1224, 4382, 2153, 4291, 3521]"
8884,Q5VSY0,"[0, 0]","['GO:0005515', 'GO:0042802']","[1403, 675]"
8885,Q5VT06,"[0, 0]","['GO:0005515', 'GO:0008017']","[1403, 2451]"
8886,Q5VT25,"[0, 0, 0, 0, 0, 0, 0]","['GO:0000287', 'GO:0004674', 'GO:0005515', 'GO:0005524', 'GO:0042802', 'GO:0044024', 'GO:0106310']","[3003, 533, 1403, 2220, 675, 4382, 3521]"
8887,Q5VT52,"[0, 0]","['GO:0099122', 'GO:0000993']","[3037, 2651]"
8888,Q5VT66,"[1, 0, 0, 0, 0, 0, 0, 0]","['GO:0050421', 'GO:0005515', 'GO:0008940', 'GO:0016661', 'GO:0030151', 'GO:0030170', 'GO:0043546', 'GO:0098809']","[1938, 1403, 3533, 3166, 3508, 664, 2027, 4164]"
8889,Q5VT79,"[0, 0, 0]","['GO:0005509', 'GO:0001786', 'GO:0005544']","[3969, 608, 31]"
8890,Q5VT97,[0],['GO:0005096'],[1536]
8891,Q5VT98,[0],['GO:1990756'],[2249]
8892,Q5VT99,"[0, 0, 0]","['GO:0044325', 'GO:0099104', 'GO:0005249']","[2435, 3503, 4227]"
8893,Q5VTA0,[0],['GO:1990756'],[2249]
8894,Q5VTB9,"[0, 0, 0, 0, 0]","['GO:0004842', 'GO:0005515', 'GO:0008013', 'GO:0046872', 'GO:0061630']","[1054, 1403, 3744, 2153, 2379]"
8895,Q5VTD9,"[0, 0, 0, 0, 0, 0, 0]","['GO:0000981', 'GO:0005515', 'GO:0046872', 'GO:0061629', 'GO:1990837', 'GO:0000978', 'GO:0001228']","[483, 1403, 2153, 3118, 2269, 3124, 722]"
8896,Q5VTE0,"[0, 0, 0, 0]","['GO:0003674', 'GO:0005525', 'GO:0003924', 'GO:0003746']","[4083, 2119, 3233, 670]"
8897,Q5VTE6,[0],['GO:0003730'],[3640]
8898,Q5VTH9,"[0, 0]","['GO:0045504', 'GO:0045503']","[2244, 894]"
8899,Q5VTL8,[0],['GO:0003723'],[3583]
8900,Q5VTM2,"[0, 0, 0]","['GO:0046872', 'GO:0005096', 'GO:0003924']","[2153, 1536, 3233]"
8901,Q5VTQ0,[0],['GO:0005515'],[1403]
8902,Q5VTR2,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['GO:0004842', 'GO:0002039', 'GO:0003682', 'GO:0003713', 'GO:0003730', 'GO:0005515', 'GO:0031625', 'GO:0042393', 'GO:0042802', 'GO:0046872', 'GO:0140850', 'GO:0061630']","[1054, 3904, 4368, 1690, 3640, 1403, 1806, 1752, 675, 2153, 1864, 2379]"
8903,Q5VTT5,"[0, 0]","['GO:0005515', 'GO:0042803']","[1403, 127]"
8904,Q5VTU8,"[0, 1]","['GO:0016787', 'GO:0046933']","[1692, 4035]"
8905,Q5VTY9,"[0, 0, 0, 0]","['GO:0005515', 'GO:0005525', 'GO:0008374', 'GO:0016409']","[1403, 2119, 3098, 1316]"
8906,Q5VU43,"[0, 0, 0]","['GO:0005515', 'GO:0019899', 'GO:0060090']","[1403, 266, 3587]"
8907,Q5VU57,"[0, 0, 0]","['GO:0004181', 'GO:0008270', 'GO:0015631']","[2856, 4136, 3277]"
8908,Q5VU69,[0],['GO:0005515'],[1403]
8909,Q5VU92,"[0, 0]","['GO:0003674', 'GO:0005515']","[4083, 1403]"
8910,Q5VU97,[0],['GO:0005245'],[1307]
8911,Q5VUA4,"[0, 0, 0]","['GO:0003676', 'GO:0008270', 'GO:0042803']","[1824, 4136, 127]"
8912,Q5VUB5,[0],['GO:0005515'],[1403]
8913,Q5VUD6,[0],['GO:0005515'],[1403]
8914,Q5VUG0,"[0, 0, 0, 0]","['GO:0003714', 'GO:0005515', 'GO:0042393', 'GO:0003682']","[2539, 1403, 1752, 4368]"
8915,Q5VUJ5,"[0, 0, 0]","['GO:0046872', 'GO:0005096', 'GO:0003924']","[2153, 1536, 3233]"
8916,Q5VUJ6,[0],['GO:0005515'],[1403]
8917,Q5VUJ9,"[0, 0]","['GO:0005509', 'GO:0005515']","[3969, 1403]"
8918,Q5VUM1,"[0, 0, 0, 0]","['GO:0003674', 'GO:0005515', 'GO:0008047', 'GO:0044183']","[4083, 1403, 4076, 1739]"
8919,Q5VUY0,[0],['GO:0052689'],[3826]
8920,Q5VUY2,[0],['GO:0052689'],[3826]
8921,Q5VV16,"[0, 0]","['GO:0000981', 'GO:0000978']","[483, 3124]"
8922,Q5VV17,[0],['GO:0004843'],[3623]
8923,Q5VV41,"[0, 0, 0, 0, 0, 0]","['GO:0005085', 'GO:0005515', 'GO:0030165', 'GO:0030971', 'GO:0031267', 'GO:0045296']","[4028, 1403, 2036, 2591, 2950, 1182]"
8924,Q5VV42,"[0, 0, 0, 0, 0]","['GO:0005515', 'GO:0046872', 'GO:0051539', 'GO:0061712', 'GO:0035598']","[1403, 2153, 2671, 3910, 2612]"
8925,Q5VV43,[0],['GO:0005515'],[1403]
8926,Q5VV52,"[0, 0, 0, 0]","['GO:0005515', 'GO:0046872', 'GO:0000978', 'GO:0003700']","[1403, 2153, 3124, 1439]"
8927,Q5VV63,"[0, 0]","['GO:0030246', 'GO:0005112']","[1187, 971]"
8928,Q5VV67,"[0, 0]","['GO:0003723', 'GO:0030374']","[3583, 2945]"
8929,Q5VVH2,[0],['GO:0003755'],[1329]
8930,Q5VVH5,"[0, 0]","['GO:0005515', 'GO:0035591']","[1403, 4304]"
8931,Q5VVJ2,"[0, 0, 0, 0, 0, 0, 0]","['GO:0003677', 'GO:0003713', 'GO:0005515', 'GO:0042393', 'GO:0046872', 'GO:0140492', 'GO:0140950']","[3938, 1690, 1403, 1752, 2153, 3249, 1890]"
8932,Q5VVQ6,"[0, 0, 0, 0, 0, 0, 0]","['GO:0004843', 'GO:0005515', 'GO:0031625', 'GO:0046872', 'GO:0061578', 'GO:0101005', 'GO:1990380']","[3623, 1403, 1806, 2153, 2944, 2824, 284]"
8933,Q5VVW2,[0],['GO:0005096'],[1536]
8934,Q5VVX9,"[0, 0, 0]","['GO:0005515', 'GO:0005524', 'GO:0061631']","[1403, 2220, 586]"
8935,Q5VVY1,[0],['GO:0071885'],[4426]
8936,Q5VW22,"[0, 0, 0]","['GO:0046872', 'GO:0005096', 'GO:0003924']","[2153, 1536, 3233]"
8937,Q5VW32,[0],['GO:0005515'],[1403]
8938,Q5VW36,[0],['GO:0005515'],[1403]
8939,Q5VW38,[0],['GO:0032050'],[508]
8940,Q5VWC8,"[0, 0, 0, 0]","['GO:0005515', 'GO:0019899', 'GO:0102158', 'GO:0018812']","[1403, 266, 1233, 4583]"
8941,Q5VWG9,"[0, 0, 0, 0, 0, 0]","['GO:0005515', 'GO:0016251', 'GO:0046872', 'GO:0046982', 'GO:0140416', 'GO:0002039']","[1403, 577, 2153, 1077, 180, 3904]"
8942,Q5VWI1,"[0, 0]","['GO:0070063', 'GO:0003712']","[2585, 3241]"
8943,Q5VWJ9,"[0, 0]","['GO:0005515', 'GO:0035091']","[1403, 2901]"
8944,Q5VWK5,"[1, 1, 1, 0, 0, 0]","['GO:0005143', 'GO:0042019', 'GO:0042020', 'GO:0004896', 'GO:0005515', 'GO:0019955']","[1028, 3976, 4049, 1814, 1403, 725]"
8945,Q5VWM3,[0],['GO:1990756'],[2249]
8946,Q5VWM4,[0],['GO:1990756'],[2249]
8947,Q5VWM5,[0],['GO:1990756'],[2249]
8948,Q5VWM6,[0],['GO:1990756'],[2249]
8949,Q5VWN6,[0],['GO:0005515'],[1403]
8950,Q5VWP2,"[0, 0, 0]","['GO:0003723', 'GO:0005515', 'GO:1990817']","[3583, 1403, 3394]"
8951,Q5VWP3,"[0, 0, 0]","['GO:0003714', 'GO:0005515', 'GO:0005521']","[2539, 1403, 3470]"
8952,Q5VWQ0,"[0, 0]","['GO:0035575', 'GO:0046872']","[3659, 2153]"
8953,Q5VWQ8,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['GO:0035662', 'GO:0005096', 'GO:0005123', 'GO:0005515', 'GO:0017124', 'GO:0019900', 'GO:0019901', 'GO:0031434', 'GO:0031435', 'GO:0032266', 'GO:0035591', 'GO:0036312', 'GO:0042802', 'GO:0042803', 'GO:0043184', 'GO:0043539', 'GO:0043548', 'GO:0044877', 'GO:0045296', 'GO:0051721', 'GO:0070273', 'GO:0071889']","[3473, 1536, 895, 1403, 2196, 3947, 1899, 453, 941, 2632, 4304, 652, 675, 127, 1285, 4563, 1147, 203, 1182, 760, 4291, 1612]"
8954,Q5VWT5,[0],['GO:0005515'],[1403]
8955,Q5VWW1,[0],['GO:0042802'],[675]
8956,Q5VWX1,"[0, 0, 0, 0, 0, 0]","['GO:0005515', 'GO:0008266', 'GO:0017124', 'GO:0042169', 'GO:0008143', 'GO:0003729']","[1403, 2417, 2196, 281, 3549, 3466]"
8957,Q5VWZ2,"[2, 0, 0, 0, 0, 0]","['GO:0016298', 'GO:0004622', 'GO:0005515', 'GO:0008474', 'GO:0016788', 'GO:0052689']","[234, 1267, 1403, 218, 3370, 3826]"
8958,Q5VX71,[0],['GO:0005515'],[1403]
8959,Q5VXH4,[0],['GO:1990756'],[2249]
8960,Q5VXH5,[0],['GO:1990756'],[2249]
8961,Q5VXI9,[0],['GO:0004465'],[1032]
8962,Q5VXJ0,[0],['GO:0004465'],[1032]
8963,Q5VXT5,[0],['GO:0005515'],[1403]
8964,Q5VXU9,"[0, 0]","['GO:0003697', 'GO:0016887']","[676, 3827]"
8965,Q5VY09,"[0, 0]","['GO:0005515', 'GO:0042802']","[1403, 675]"
8966,Q5VY43,"[0, 0]","['GO:0005515', 'GO:0038023']","[1403, 854]"
8967,Q5VY80,[0],['GO:0005515'],[1403]
8968,Q5VYK3,"[0, 0, 0]","['GO:0005515', 'GO:0070628', 'GO:0060090']","[1403, 745, 3587]"
8969,Q5VYS4,[0],['GO:0005515'],[1403]
8970,Q5VYS8,"[0, 0, 0, 0, 0, 0]","['GO:0003723', 'GO:0005515', 'GO:0008270', 'GO:0035198', 'GO:0050265', 'GO:0070569']","[3583, 1403, 4136, 286, 3400, 4090]"
8971,Q5VYV0,"[0, 0]","['GO:0000981', 'GO:0000978']","[483, 3124]"
8972,Q5VYV7,[0],['GO:0005515'],[1403]
8973,Q5VYX0,"[0, 0, 0, 0, 0]","['GO:0005515', 'GO:0016651', 'GO:0051379', 'GO:0070404', 'GO:0097621']","[1403, 1205, 1808, 404, 3345]"
8974,Q5VYY2,[0],['GO:0004465'],[1032]
8975,Q5VZ18,"[0, 0]","['GO:0005515', 'GO:0001784']","[1403, 1695]"
8976,Q5VZ19,[0],['GO:0003723'],[3583]
8977,Q5VZ52,[0],['GO:0005515'],[1403]
8978,Q5VZ66,"[0, 0]","['GO:0008017', 'GO:0019900']","[2451, 3947]"
8979,Q5VZ72,[0],['GO:0042803'],[127]
8980,Q5VZ89,[0],['GO:0005085'],[4028]
8981,Q5VZB9,"[0, 0, 0, 0, 0, 0]","['GO:0000981', 'GO:0005515', 'GO:0042802', 'GO:0046872', 'GO:1990837', 'GO:0000978']","[483, 1403, 675, 2153, 2269, 3124]"
8982,Q5VZE5,[0],['GO:0005515'],[1403]
8983,Q5VZF2,"[0, 0, 0, 0]","['GO:0003723', 'GO:0005515', 'GO:0046872', 'GO:1990837']","[3583, 1403, 2153, 2269]"
8984,Q5VZI3,"[0, 0]","['GO:0003674', 'GO:0005515']","[4083, 1403]"
8985,Q5VZK9,"[0, 0]","['GO:0005515', 'GO:0044877']","[1403, 203]"
8986,Q5VZL5,"[0, 0, 0]","['GO:0003677', 'GO:0005515', 'GO:0008270']","[3938, 1403, 4136]"
8987,Q5VZM2,"[0, 0, 0, 0, 0]","['GO:0005515', 'GO:0005525', 'GO:0032561', 'GO:0051020', 'GO:0003924']","[1403, 2119, 3658, 4151, 3233]"
8988,Q5VZP5,"[0, 0]","['GO:0033549', 'GO:0008138']","[2765, 2018]"
8989,Q5VZR4,"[0, 0]","['GO:0005515', 'GO:0022857']","[1403, 1991]"
8990,Q5VZV1,"[0, 0, 0]","['GO:0005515', 'GO:0016279', 'GO:0031072']","[1403, 2613, 4170]"
8991,Q5VZY2,"[0, 0, 0, 0]","['GO:0000810', 'GO:0005515', 'GO:0008195', 'GO:0042802']","[2931, 1403, 1355, 675]"
8992,Q5W064,[0],['GO:0016788'],[3370]
8993,Q5W0B1,"[0, 0, 0, 0]","['GO:0003682', 'GO:0004842', 'GO:0005515', 'GO:0046872']","[4368, 1054, 1403, 2153]"
8994,Q5W0B7,[0],['GO:0005515'],[1403]
8995,Q5W0N0,[0],['GO:0005515'],[1403]
8996,Q5W0Q7,"[2, 0, 0, 0]","['GO:0043130', 'GO:0005515', 'GO:0016929', 'GO:0032183']","[1361, 1403, 4122, 2635]"
8997,Q5W0U4,"[0, 0]","['GO:0046872', 'GO:0061630']","[2153, 2379]"
8998,Q5W0V3,[0],['GO:0005515'],[1403]
8999,Q5W0Z9,"[0, 0, 0, 0, 0, 0]","['GO:0005515', 'GO:0008270', 'GO:0016409', 'GO:0019705', 'GO:0019706', 'GO:0140439']","[1403, 4136, 1316, 1755, 1941, 3629]"
9000,Q5W111,[0],['GO:0005515'],[1403]
9001,Q5W150,[0],['GO:0005515'],[1403]
9002,Q5W186,[0],['GO:0004869'],[4260]
9003,Q5W188,[0],['GO:0004869'],[4260]
9004,Q5W5X9,[0],['GO:0005515'],[1403]
9005,Q5XG85,[0],['GO:0005515'],[1403]
9006,Q5XG87,"[0, 0, 0, 0, 0, 0]","['GO:0005515', 'GO:0005524', 'GO:0043221', 'GO:0046872', 'GO:0070568', 'GO:1990817']","[1403, 2220, 193, 2153, 2424, 3394]"
9007,Q5XG92,[0],['GO:0052689'],[3826]
9008,Q5XKE5,"[0, 0, 0]","['GO:0005515', 'GO:0019899', 'GO:0030280']","[1403, 266, 3737]"
9009,Q5XKK7,[0],['GO:0005515'],[1403]
9010,Q5XKP0,[0],['GO:0005515'],[1403]
9011,Q5XKR4,"[0, 0, 0, 0, 0]","['GO:0000977', 'GO:0000981', 'GO:0001227', 'GO:0005515', 'GO:0003677']","[3995, 483, 864, 1403, 3938]"
9012,Q5XKR9,[0],['GO:0005515'],[1403]
9013,Q5XLA6,"[0, 0, 0, 0]","['GO:0004869', 'GO:0005515', 'GO:0042802', 'GO:0089720']","[4260, 1403, 675, 697]"
9014,Q5XPI4,"[0, 0, 0, 0]","['GO:0005515', 'GO:0046872', 'GO:0061630', 'GO:0004842']","[1403, 2153, 2379, 1054]"
9015,Q5XUX0,"[0, 0]","['GO:0005515', 'GO:0030332']","[1403, 3469]"
9016,Q5XUX1,[0],['GO:0005515'],[1403]
9017,Q5XXA6,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['GO:0005102', 'GO:0005227', 'GO:0005229', 'GO:0005247', 'GO:0005254', 'GO:0005515', 'GO:0015111', 'GO:0042802', 'GO:0042803', 'GO:0046872']","[222, 1255, 1295, 4384, 901, 1403, 1891, 675, 127, 2153]"
9018,Q5ZPR3,"[0, 0]","['GO:0005102', 'GO:0005515']","[222, 1403]"
9019,Q60I27,"[0, 0, 0, 0]","['GO:0005096', 'GO:0005515', 'GO:0005085', 'GO:0031267']","[1536, 1403, 4028, 2950]"
9020,Q63HK3,"[0, 0, 0, 0]","['GO:0003674', 'GO:0046872', 'GO:0000978', 'GO:0000981']","[4083, 2153, 3124, 483]"
9021,Q63HK5,"[0, 0, 0, 0, 0]","['GO:0000981', 'GO:0003682', 'GO:0005515', 'GO:0046872', 'GO:0003677']","[483, 4368, 1403, 2153, 3938]"
9022,Q63HM1,"[0, 0]","['GO:0004061', 'GO:0005515']","[12, 1403]"
9023,Q63HM2,[0],['GO:0005515'],[1403]
